Date,NO2,O3,PM2.5,PM10,Date_raw,PM2.5_%ER,PM10_%ER,NO2_%ER,O3_%ER,PMmax_%ER,PMmax_source,LP_PM2.5,LP_PM10,LP_NO2,LP_O3,LP_PMmax,LP_total,Total_%ER,AQHI_Band
2000-04-17,36,51,8.8,20.6,17/04/2000,0.5727539994902386,0.8460993575725606,2.6184956504964108,2.212010045555113,0.8460993575725606,PM10,0.0057112,0.008425400000000001,0.025848,0.021879000000000003,0.008425400000000001,0.056152400000000005,5.775887390599155,Low
2000-04-18,41,41,9.4,24.2,18/04/2000,0.6119246559294966,0.9946945231818605,2.9875581206395108,1.7744597389271588,0.9946945231818605,PM10,0.006100599999999999,0.0098978,0.029438,0.017589,0.0098978,0.0569248,5.857620247185369,Low
2000-04-19,38,37,10.6,19.2,19/04/2000,0.6903117428211702,0.7883714101690309,2.765961665508554,1.5999645257271045,0.7883714101690309,PM10,0.006879399999999999,0.0078528,0.027284,0.015873,0.0078528,0.051009799999999994,5.233320609809078,Low
2000-04-20,45,61,14.8,27.0,20/04/2000,0.9651477984609969,1.1104198990523617,3.2837635349356242,2.6514414751221738,1.1104198990523617,PM10,0.0096052,0.011043,0.03231,0.026169,0.011043,0.069522,7.199564484953647,Low
2000-04-21,38,59,11.1,22.0,21/04/2000,0.7229910509126913,0.9038603694642378,2.765961665508554,2.5634043116804506,0.9038603694642378,PM10,0.007203899999999999,0.008998,0.027284,0.025311,0.008998,0.061593,6.352940016392461,Low
2000-04-22,28,49,6.1,19.0,22/04/2000,0.3966746796081555,0.7801272585780783,2.0307446483558644,2.124349752579402,0.7801272585780783,PM10,0.0039589,0.007771,0.020104,0.021021,0.007771,0.048896,5.011113350294605,Low
2000-04-23,32,55,11.3,22.4,23/04/2000,0.7360657436803031,0.9203695914382193,2.3241981444966697,2.3875564305146035,0.9203695914382193,PM10,0.007333699999999999,0.0091616,0.022976,0.023595,0.0091616,0.05573260000000001,5.7314919923186824,Low
2000-04-24,30,57,8.7,21.7,24/04/2000,0.5662270395578206,0.8914802253342735,2.177366046639251,2.4754426517293426,0.8914802253342735,PM10,0.005646299999999999,0.008875300000000001,0.02154,0.024453000000000003,0.008875300000000001,0.0548683,5.640147743892965,Low
2000-04-25,26,41,6.9,18.6,25/04/2000,0.4488141673415713,0.7636409783730702,1.8843336472990524,1.7744597389271588,0.7636409783730702,PM10,0.0044781,0.007607400000000001,0.018668,0.017589,0.007607400000000001,0.0438644,4.4840664887920045,Low
2000-04-26,26,41,9.9,23.8,26/04/2000,0.6445785232837897,0.9781731426436346,1.8843336472990524,1.7744597389271588,0.9781731426436346,PM10,0.0064250999999999996,0.0097342,0.018668,0.017589,0.0097342,0.0459912,4.706519674266341,Low
2000-04-27,32,35,9.0,20.9,27/04/2000,0.5858091902229301,0.8584739331284119,2.3241981444966697,1.5128291425889007,0.8584739331284119,PM10,0.005841,0.0085481,0.022976,0.015015,0.0085481,0.0465391,4.763904095422511,Low
2000-04-28,32,39,9.5,24.3,28/04/2000,0.618454581733463,0.9988252906614647,2.3241981444966697,1.6871747031061979,0.9988252906614647,PM10,0.006165499999999999,0.0099387,0.022976,0.016731,0.0099387,0.0496457,5.089869700102279,Low
2000-04-29,28,47,9.5,24.5,29/04/2000,0.618454581733463,1.0070873324831586,2.0307446483558644,2.036764639878119,1.0070873324831586,PM10,0.006165499999999999,0.0100205,0.020104,0.020163,0.0100205,0.0502875,5.157338026745939,Low
2000-04-30,34,49,7.4,19.7,30/04/2000,0.4814150967535902,0.8089847397635186,2.471241244710054,2.124349752579402,0.8089847397635186,PM10,0.0048026,0.0080573,0.024412,0.021021,0.0080573,0.053490300000000005,5.494675873440147,Low
2000-01-05,28,39,12.9,30.6,1/05/2000,0.8407244037206052,1.2594045368860218,2.0307446483558644,1.6871747031061979,1.2594045368860218,PM10,0.0083721,0.012515400000000001,0.020104,0.016731,0.012515400000000001,0.0493504,5.058841243156986,Low
2000-02-05,32,27,5.9,17.5,2/05/2000,0.38364403694175486,0.7183176125525215,2.3241981444966697,1.165034270350973,0.7183176125525215,PM10,0.0038290999999999998,0.007157500000000001,0.022976,0.011583000000000001,0.007157500000000001,0.041716500000000004,4.259886007196512,Low
2000-03-05,32,27,8.3,23.0,3/05/2000,0.5401234354127649,0.945138489155406,2.3241981444966697,1.165034270350973,0.945138489155406,PM10,0.0053867,0.009407,0.022976,0.011583000000000001,0.009407,0.043966000000000005,4.494682609237044,Low
2000-04-05,24,18,6.1,17.8,4/05/2000,0.3966746796081555,0.7306765083263445,1.7381327415552095,0.7751891533269717,0.7306765083263445,PM10,0.0039589,0.0072802000000000006,0.017232,0.0077220000000000006,0.0072802000000000006,0.032234200000000005,3.2759349223678402,Low
2000-05-05,28,20,6.2,16.0,5/05/2000,0.4031906352353509,0.6565458751151665,2.0307446483558644,0.8616913697647277,0.6565458751151665,PM10,0.0040238,0.006544,0.020104,0.00858,0.006544,0.035228,3.58558570131029,Low
2000-06-05,24,43,4.9,19.7,6/05/2000,0.3185161882346854,0.8089847397635186,1.7381327415552095,1.8618196974460988,0.8089847397635186,PM10,0.0031801,0.0080573,0.017232,0.018447,0.0080573,0.043736300000000006,4.470682937109571,Low
2000-07-05,34,47,6.7,19.5,7/05/2000,0.4357767574088456,0.8007389020711742,2.471241244710054,2.036764639878119,0.8007389020711742,PM10,0.004348299999999999,0.0079755,0.024412,0.020163,0.0079755,0.0525505,5.395578550180247,Low
2000-08-05,41,45,6.4,21.3,8/05/2000,0.41622381521486673,0.8749757292739968,2.9875581206395108,1.949254642974263,0.8749757292739968,PM10,0.0041535999999999995,0.008711700000000001,0.029438,0.019305,0.008711700000000001,0.0574547,5.913729064872686,Low
2000-09-05,38,53,9.8,25.5,9/05/2000,0.6380469020910162,1.04840768063732,2.765961665508554,2.299745583337587,1.04840768063732,PM10,0.0063602,0.010429500000000001,0.027284,0.022737,0.010429500000000001,0.0604505,6.231501167575693,Low
2000-10-05,36,33,6.0,18.2,10/05/2000,0.3901591468527865,0.7471573951028931,2.6184956504964108,1.4257684895456313,0.7471573951028931,PM10,0.003894,0.0074438,0.025848,0.014157000000000001,0.0074438,0.0474488,4.859251181024593,Low
2000-11-05,43,45,11.6,20.6,11/05/2000,0.7556809651604324,0.8460993575725606,3.135554490062109,1.949254642974263,0.8460993575725606,PM10,0.007528399999999999,0.008425400000000001,0.030874,0.019305,0.008425400000000001,0.0586044,6.035568104930089,Low
2000-12-05,43,43,13.1,20.0,12/05/2000,0.8538143792692354,0.8213547610763872,3.135554490062109,1.8618196974460988,0.8538143792692354,PM2.5,0.0085019,0.00818,0.030874,0.018447,0.0085019,0.057822899999999997,5.952733680223399,Low
2000-05-13,30,49,9.5,14.6,13/05/2000,0.618454581733463,0.5989264349671064,2.177366046639251,2.124349752579402,0.618454581733463,PM2.5,0.006165499999999999,0.0059714,0.02154,0.021021,0.006165499999999999,0.048726500000000006,4.993315474994264,Low
2000-05-14,26,45,5.9,12.7,14/05/2000,0.38364403694175486,0.5207813764295466,1.8843336472990524,1.949254642974263,0.5207813764295466,PM10,0.0038290999999999998,0.0051943,0.018668,0.019305,0.0051943,0.0431673,4.411256027077615,Low
2000-05-15,41,45,14.2,27.1,15/05/2000,0.9258396237066036,1.1145553997966573,2.9875581206395108,1.949254642974263,1.1145553997966573,PM10,0.009215799999999998,0.0110839,0.029438,0.019305,0.0110839,0.0598269,6.165275854646279,Low
2000-05-16,40,35,16.5,23.5,16/05/2000,1.076604119600555,0.9657838808957875,2.913639593835593,1.5128291425889007,1.076604119600555,PM2.5,0.0107085,0.0096115,0.02872,0.015015,0.0107085,0.0544435,5.595281339430369,Low
2000-05-17,30,47,13.9,26.0,17/05/2000,0.9061912755606416,1.069074193086883,2.177366046639251,2.036764639878119,1.069074193086883,PM10,0.009021099999999999,0.010634000000000001,0.02154,0.020163,0.010634000000000001,0.052337,5.373078996072644,Low
2000-05-18,40,49,21.1,32.5,18/05/2000,1.3788090904462313,1.3381238025608644,2.913639593835593,2.124349752579402,1.3788090904462313,PM2.5,0.0136939,0.0132925,0.02872,0.021021,0.0136939,0.0634349,6.54901201368181,Low
2000-05-19,43,35,27.3,36.8,19/05/2000,1.7875589548120185,1.516503973517902,3.135554490062109,1.5128291425889007,1.7875589548120185,PM2.5,0.0177177,0.015051199999999999,0.030874,0.015015,0.0177177,0.0636067,6.567318706445646,Low
2000-05-20,32,43,25.2,29.7,20/05/2000,1.6489271827925478,1.2221378094379842,2.3241981444966697,1.8618196974460988,1.6489271827925478,PM2.5,0.0163548,0.0121473,0.022976,0.018447,0.0163548,0.057777800000000004,5.947955319687259,Low
2000-05-21,34,51,21.5,26.8,21/05/2000,1.4051304456501823,1.1021494049724412,2.471241244710054,2.212010045555113,1.4051304456501823,PM2.5,0.013953499999999999,0.0109612,0.024412,0.021879000000000003,0.013953499999999999,0.0602445,6.2096197322004,Low
2000-05-22,45,39,22.3,38.6,22/05/2000,1.4577936595648655,1.5912679409828545,3.2837635349356242,1.6871747031061979,1.5912679409828545,PM10,0.0144727,0.0157874,0.03231,0.016731,0.0157874,0.0648284,6.6975915606790615,Low
2000-05-23,45,41,25.5,40.6,23/05/2000,1.6687201556984332,1.6744035960058135,3.2837635349356242,1.7744597389271588,1.6744035960058135,PM10,0.016549499999999998,0.016605400000000003,0.03231,0.017589,0.016605400000000003,0.06650439999999999,6.876566663376105,Low
2000-05-24,43,35,24.3,40.4,24/05/2000,1.5895713809745526,1.666086969946301,3.135554490062109,1.5128291425889007,1.666086969946301,PM10,0.0157707,0.0165236,0.030874,0.015015,0.0165236,0.0624126,6.440142616774036,Low
2000-05-25,36,18,19.3,25.9,25/05/2000,1.2604475141240856,1.0649405524859157,2.6184956504964108,0.7751891533269717,1.2604475141240856,PM2.5,0.012525699999999999,0.0105931,0.025848,0.0077220000000000006,0.012525699999999999,0.046095699999999996,4.717462077302903,Low
2000-05-26,34,43,10.1,19.9,26/05/2000,0.6576430374447328,0.8172312519930003,2.471241244710054,1.8618196974460988,0.8172312519930003,PM10,0.006554899999999999,0.0081391,0.024412,0.018447,0.0081391,0.050998100000000005,5.232089387160621,Low
2000-05-27,24,49,4.0,16.1,27/05/2000,0.2599372525727395,0.6606628120322533,1.7381327415552095,2.124349752579402,0.6606628120322533,PM10,0.002596,0.006584900000000001,0.017232,0.021021,0.006584900000000001,0.0448379,4.585831253481176,Low
2000-05-28,13,53,4.0,13.2,28/05/2000,0.2599372525727395,0.5413399782663975,0.9377697630074788,2.299745583337587,0.5413399782663975,PM10,0.002596,0.0053988,0.009334,0.022737,0.0053988,0.0374698,3.818064355295392,Low
2000-05-29,24,51,4.4,12.4,29/05/2000,0.285968110942747,0.5084482332084583,1.7381327415552095,2.212010045555113,0.5084482332084583,PM10,0.0028556,0.005071600000000001,0.017232,0.021879000000000003,0.005071600000000001,0.0441826,4.517318608880472,Low
2000-05-30,26,49,8.2,11.9,30/05/2000,0.5335985931352427,0.4878963570457362,1.8843336472990524,2.124349752579402,0.5335985931352427,PM2.5,0.005321799999999999,0.0048671,0.018668,0.021021,0.005321799999999999,0.045010800000000004,4.603915707060846,Low
2000-05-31,30,47,8.4,16.3,31/05/2000,0.546648701166319,0.6688971910317809,2.177366046639251,2.036764639878119,0.6688971910317809,PM10,0.0054516,0.0066667,0.02154,0.020163,0.0066667,0.0483697,4.9558605423901225,Low
2000-01-06,28,47,14.2,23.5,1/06/2000,0.9258396237066036,0.9657838808957875,2.0307446483558644,2.036764639878119,0.9657838808957875,PM10,0.009215799999999998,0.0096115,0.020104,0.020163,0.0096115,0.0498785,5.114337469706354,Low
2000-02-06,36,49,9.3,18.2,2/06/2000,0.6053951539039648,0.7471573951028931,2.6184956504964108,2.124349752579402,0.7471573951028931,PM10,0.0060357,0.0074438,0.025848,0.021021,0.0074438,0.054312799999999994,5.581480938035188,Low
2000-03-06,38,47,28.8,38.7,3/06/2000,1.8866973912589957,1.5954231088142423,2.765961665508554,2.036764639878119,1.8866973912589957,PM2.5,0.018691199999999998,0.015828300000000003,0.027284,0.020163,0.018691199999999998,0.0661382,6.837435629993482,Low
2000-04-06,32,33,25.7,33.9,4/06/2000,1.6819176120710155,1.396166628325357,2.3241981444966697,1.4257684895456313,1.6819176120710155,PM2.5,0.016679299999999998,0.0138651,0.022976,0.014157000000000001,0.016679299999999998,0.0538123,5.5286506287134385,Low
2000-05-06,23,49,14.6,20.2,5/06/2000,0.9520433727723931,0.8296022852149809,1.6651109801961494,2.124349752579402,0.9520433727723931,PM2.5,0.009475399999999998,0.0082618,0.016514,0.021021,0.009475399999999998,0.0470104,4.813290960523275,Low
2000-06-06,34,47,13.7,22.7,6/06/2000,0.893094501932068,0.9327532805108785,2.471241244710054,2.036764639878119,0.9327532805108785,PM10,0.0088913,0.0092843,0.024412,0.020163,0.0092843,0.0538593,5.533610591851201,Low
2000-07-06,40,43,21.7,35.2,7/06/2000,1.418293685857841,1.4500933052582488,2.913639593835593,1.8618196974460988,1.4500933052582488,PM10,0.014083299999999998,0.014396800000000001,0.02872,0.018447,0.014396800000000001,0.0615638,6.349834555883915,Low
2000-08-06,41,39,21.7,33.9,8/06/2000,1.418293685857841,1.396166628325357,2.9875581206395108,1.6871747031061979,1.418293685857841,PM2.5,0.014083299999999998,0.0138651,0.029438,0.016731,0.014083299999999998,0.060252299999999995,6.21044817046521,Low
2000-09-06,34,39,23.6,30.1,9/06/2000,1.5434297205679348,1.2386991058607189,2.471241244710054,1.6871747031061979,1.5434297205679348,PM2.5,0.015316399999999999,0.012310900000000001,0.024412,0.016731,0.015316399999999999,0.05645939999999999,5.8083655731740125,Low
2000-10-06,40,41,15.8,27.1,10/06/2000,1.0306954472935281,1.1145553997966573,2.913639593835593,1.7744597389271588,1.1145553997966573,PM10,0.0102542,0.0110839,0.02872,0.017589,0.0110839,0.057392900000000004,5.9071837986672815,Low
2000-11-06,30,43,12.8,25.9,11/06/2000,0.8341800530732746,1.0649405524859157,2.177366046639251,1.8618196974460988,1.0649405524859157,PM10,0.008307199999999999,0.0105931,0.02154,0.018447,0.0105931,0.0505801,5.188111565801767,Low
2000-12-06,30,47,4.9,10.5,12/06/2000,0.3185161882346854,0.43037345796936854,2.177366046639251,2.036764639878119,0.43037345796936854,PM10,0.0031801,0.004294500000000001,0.02154,0.020163,0.004294500000000001,0.0459975,4.707179327418198,Low
2000-06-13,40,39,8.9,18.9,13/06/2000,0.5792813830361121,0.7760054356650503,2.913639593835593,1.6871747031061979,0.7760054356650503,PM10,0.0057761,0.0077301,0.02872,0.016731,0.0077301,0.053181099999999995,5.462061962030607,Low
2000-06-14,40,43,16.9,25.4,14/06/2000,1.1028470122100842,1.0442748852794281,2.913639593835593,1.8618196974460988,1.1028470122100842,PM2.5,0.010968099999999998,0.0103886,0.02872,0.018447,0.010968099999999998,0.058135099999999995,5.985817287760797,Low
2000-06-15,36,33,27.1,31.9,15/06/2000,1.7743477870830082,1.313258478079815,2.6184956504964108,1.4257684895456313,1.7743477870830082,PM2.5,0.0175879,0.0130471,0.025848,0.014157000000000001,0.0175879,0.0575929,5.928367353711916,Low
2000-06-16,34,37,27.3,34.2,16/06/2000,1.7875589548120185,1.408608701276215,2.471241244710054,1.5999645257271045,1.7875589548120185,PM2.5,0.0177177,0.013987800000000002,0.024412,0.015873,0.0177177,0.058002700000000004,5.97178569446386,Low
2000-06-17,36,29,27.0,37.0,17/06/2000,1.7677428462442801,1.5248083631878462,2.6184956504964108,1.251871117435166,1.7677428462442801,PM2.5,0.017522999999999997,0.015133,0.025848,0.012441,0.017522999999999997,0.055811999999999994,5.739887406076383,Low
2000-06-18,28,45,23.0,30.7,18/06/2000,1.5038964066705018,1.2635461312266116,2.0307446483558644,1.949254642974263,1.5038964066705018,PM2.5,0.014927,0.012556300000000001,0.020104,0.019305,0.014927,0.054335999999999995,5.583930456807251,Low
2000-06-19,36,29,15.9,26.1,19/06/2000,1.0372525522037934,1.073208002757231,2.6184956504964108,1.251871117435166,1.073208002757231,PM10,0.0103191,0.010674900000000001,0.025848,0.012441,0.010674900000000001,0.0489639,5.018243846968695,Low
2000-06-20,24,18,16.0,21.5,20/06/2000,1.0438100826839936,0.8832276397871874,1.7381327415552095,0.7751891533269717,1.0438100826839936,PM2.5,0.010384,0.008793500000000001,0.017232,0.0077220000000000006,0.010384,0.035338,3.596980742453204,Low
2000-06-21,30,39,11.5,18.1,21/06/2000,0.74914213365318,0.7430369206296916,2.177366046639251,1.6871747031061979,0.74914213365318,PM2.5,0.0074635,0.007402900000000001,0.02154,0.016731,0.0074635,0.0457345,4.679644960183071,Low
2000-06-22,30,49,13.0,19.8,22/06/2000,0.8472691791100662,0.8131079115576645,2.177366046639251,2.124349752579402,0.8472691791100662,PM2.5,0.008437,0.0080982,0.02154,0.021021,0.008437,0.050998,5.232078863952205,Low
2000-06-23,26,43,8.6,14.9,23/06/2000,0.5597005032113467,0.6112706805446511,1.8843336472990524,1.8618196974460988,0.6112706805446511,PM10,0.005581399999999999,0.006094100000000001,0.018668,0.018447,0.006094100000000001,0.0432091,4.4156205087965805,Low
2000-06-24,32,41,26.2,33.2,24/06/2000,1.7149187484809314,1.3671410610278878,2.3241981444966697,1.7744597389271588,1.7149187484809314,PM2.5,0.0170038,0.013578800000000002,0.022976,0.017589,0.0170038,0.057568799999999996,5.925814510820571,Low
2000-06-25,43,43,23.4,30.9,25/06/2000,1.5302502387570804,1.271829828098725,3.135554490062109,1.8618196974460988,1.5302502387570804,PM2.5,0.015186599999999998,0.0126381,0.030874,0.018447,0.015186599999999998,0.0645076,6.663368462984787,Low
2000-06-26,45,45,26.0,33.9,26/06/2000,1.7017170088388323,1.396166628325357,3.2837635349356242,1.949254642974263,1.7017170088388323,PM2.5,0.016874,0.0138651,0.03231,0.019305,0.016874,0.068489,7.088884510889426,Low
2000-06-27,34,14,23.4,28.4,27/06/2000,1.5302502387570804,1.1683323042258609,2.471241244710054,0.6024072180389473,1.5302502387570804,PM2.5,0.015186599999999998,0.0116156,0.024412,0.006006,0.015186599999999998,0.045604599999999995,4.666047957447206,Low
2000-06-28,32,39,13.8,20.1,28/06/2000,0.8996426762512,0.8254784388147529,2.3241981444966697,1.6871747031061979,0.8996426762512,PM2.5,0.0089562,0.008220900000000001,0.022976,0.016731,0.0089562,0.048663200000000004,4.986669608468586,Low
2000-06-29,23,37,13.2,16.6,29/06/2000,0.8603600042256909,0.6812500225478413,1.6651109801961494,1.5999645257271045,0.8603600042256909,PM2.5,0.0085668,0.006789400000000001,0.016514,0.015873,0.0085668,0.0409538,4.180397309007167,Low
2000-06-30,17,45,2.7,10.9,30/06/2000,0.17538361747937437,0.4468052111478382,1.228079723320863,1.949254642974263,0.4468052111478382,PM10,0.0017523,0.0044581,0.012206,0.019305,0.0044581,0.035969100000000004,3.6623814320166703,Low
2000-01-07,11,47,3.2,13.1,1/07/2000,0.2078958042802448,0.5372279215534181,0.7929271475156652,2.036764639878119,0.5372279215534181,PM10,0.0020767999999999997,0.0053579000000000005,0.007898,0.020163,0.0053579000000000005,0.0334189,3.3983584257139654,Low
2000-02-07,24,51,6.8,13.7,2/07/2000,0.4422952508432276,0.5619027847672653,1.7381327415552095,2.212010045555113,0.5619027847672653,PM10,0.0044132,0.0056033,0.017232,0.021879000000000003,0.0056033,0.044714300000000005,4.572905243582093,Low
2000-03-07,36,41,9.7,15.8,3/07/2000,0.6315157047867226,0.6483125064119521,2.6184956504964108,1.7744597389271588,0.6483125064119521,PM10,0.006295299999999999,0.0064622,0.025848,0.017589,0.0064622,0.0498992,5.1165133590123535,Low
2000-04-07,40,27,13.5,22.2,4/07/2000,0.8799994281543766,0.9121146428376248,2.913639593835593,1.165034270350973,0.9121146428376248,PM10,0.008761499999999998,0.0090798,0.02872,0.011583000000000001,0.0090798,0.049382800000000004,5.062245204757154,Low
2000-05-07,41,49,19.2,26.6,5/07/2000,1.2538759243308162,1.0938795873912666,2.9875581206395108,2.124349752579402,1.2538759243308162,PM2.5,0.0124608,0.010879400000000001,0.029438,0.021021,0.0124608,0.0629198,6.494142750385512,Low
2000-06-07,40,37,18.2,28.5,6/07/2000,1.1881834783604495,1.1724701736359533,2.913639593835593,1.5999645257271045,1.1881834783604495,PM2.5,0.011811799999999999,0.0116565,0.02872,0.015873,0.011811799999999999,0.056404800000000005,5.802588594126679,Low
2000-07-07,40,31,24.5,34.7,7/07/2000,1.6027585631694041,1.4293488823668765,2.913639593835593,1.3387825025063638,1.6027585631694041,PM2.5,0.015900499999999998,0.014192300000000001,0.02872,0.013299,0.015900499999999998,0.05791949999999999,5.96296920866497,Low
