Date,NO2,O3,PM2.5,PM10
30/07/2015,36,53,18.8,20.9
31/07/2015,34,51,11.8,19.4
1/08/2015,30,51,15.8,17.8
2/08/2015,23,57,16.7,17.3
3/08/2015,28,53,12.2,14.5
4/08/2015,28,51,8.7,18.3
5/08/2015,26,47,9.3,14.8
6/08/2015,32,55,8.2,14.8
7/08/2015,32,53,12.6,16.5
8/08/2015,28,55,15.9,21.6
9/08/2015,28,59,20.8,21
10/08/2015,30,55,16.7,18.9
11/08/2015,32,55,14.6,26.7
12/08/2015,30,51,15.3,21.7
13/08/2015,17,55,6.4,14.3
14/08/2015,40,51,13.8,21.7
15/08/2015,32,53,15,17.3
16/08/2015,24,63,15.9,21.1
17/08/2015,24,55,17.6,17.1
18/08/2015,34,59,13,21.5
19/08/2015,43,57,15.1,33.9
20/08/2015,41,67,19,30.4
21/08/2015,38,69,42.8,53.2
22/08/2015,32,69,35.8,39.6
23/08/2015,23,43,15.9,22.4
24/08/2015,28,35,11.3,11.3
25/08/2015,15,55,5.1,4.6
26/08/2015,28,51,7.8,10.5
27/08/2015,24,45,9,12.4
28/08/2015,23,55,8.4,15.9
29/08/2015,23,57,14.9,13
30/08/2015,15,57,12.9,14.4
31/08/2015,34,55,9.6,17.6
1/09/2015,40,57,11.9,23.4
2/09/2015,36,53,14,21.9
3/09/2015,32,55,10.4,19
4/09/2015,30,57,8.5,23.2
5/09/2015,30,59,12.1,19.9
6/09/2015,15,55,9.9,14.8
7/09/2015,19,55,9.7,11.4
8/09/2015,21,51,7,11.2
9/09/2015,34,59,9.1,17.1
10/09/2015,36,59,8.6,19.7
11/09/2015,34,69,8.2,20.8
12/09/2015,38,82,12.5,22
13/09/2015,34,90,13.5,21.7
14/09/2015,30,86,14,27.1
15/09/2015,30,69,14.5,28.1
16/09/2015,26,67,7.9,22.5
17/09/2015,28,59,9.8,18.1
18/09/2015,17,57,8.7,15
19/09/2015,19,53,9.5,18
20/09/2015,24,55,6.4,16.2
21/09/2015,24,67,11.3,19.2
22/09/2015,21,55,8.4,18.7
23/09/2015,9,57,6.6,15.6
24/09/2015,11,59,4.7,13.3
25/09/2015,11,53,5.7,14.9
26/09/2015,13,59,9,9.7
27/09/2015,17,57,7.1,15.5
28/09/2015,30,65,7.6,18.7
29/09/2015,36,73,11.1,21.7
30/09/2015,36,67,11.6,30.9
1/10/2015,38,79,18.5,32.5
2/10/2015,32,86,16.8,23.6
3/10/2015,41,100,19.9,29.1
4/10/2015,38,79,18.5,23.6
5/10/2015,43,100,12.8,27.4
6/10/2015,43,116,12.9,31.9
7/10/2015,38,51,16.7,47.7
8/10/2015,21,53,9,28.6
9/10/2015,21,75,13.2,32.6
10/10/2015,26,102,21.9,32.5
11/10/2015,26,96,18,31.2
12/10/2015,26,88,8.7,27
13/10/2015,13,79,8.6,15.8
14/10/2015,26,82,8.4,20.8
15/10/2015,23,90,10.3,29.8
16/10/2015,38,106,13.4,29.6
17/10/2015,40,100,13.9,37.8
18/10/2015,9,63,11.4,27.3
19/10/2015,17,69,10.4,27.7
20/10/2015,30,92,9.9,25.6
21/10/2015,30,47,12.1,21.8
22/10/2015,21,61,9.7,15
23/10/2015,21,51,6.3,16
24/10/2015,23,69,6.7,17.5
25/10/2015,28,79,10.3,21.6
26/10/2015,36,67,12.9,32.9
27/10/2015,8,55,11.5,20
28/10/2015,24,55,5.7,16.6
29/10/2015,26,69,9,19.3
30/10/2015,24,71,7.7,20.5
31/10/2015,19,65,7.1,20.1
1/11/2015,15,79,8.9,22.8
2/11/2015,17,98,8.4,20.8
3/11/2015,11,67,8.7,19.4
4/11/2015,17,47,5.2,9.4
5/11/2015,19,43,5.9,17
6/11/2015,26,71,8.3,13.1
7/11/2015,26,75,9.9,19.2
8/11/2015,11,45,6.5,17.6
9/11/2015,19,71,6.6,18
10/11/2015,21,108,9.6,23.7
11/11/2015,21,53,11.1,28.2
12/11/2015,19,59,8.1,24
13/11/2015,23,84,7.8,16.9
14/11/2015,8,51,8.4,18.1
15/11/2015,8,47,6,14.9
16/11/2015,21,59,5.8,14
17/11/2015,24,79,7.4,20
18/11/2015,26,80,13.4,41.6
19/11/2015,43,120,12.3,36.6
20/11/2015,38,124,17.5,43.6
21/11/2015,6,63,12.6,28.6
22/11/2015,17,45,8.9,23.1
23/11/2015,19,73,12.5,39.3
24/11/2015,23,77,10.1,31.7
25/11/2015,32,102,16.9,37.3
26/11/2015,34,79,17.8,57
27/11/2015,19,61,13.2,39.6
28/11/2015,13,53,12.1,32.8
29/11/2015,13,73,9.9,28.1
30/11/2015,19,90,12.7,31.2
1/12/2015,36,106,14.2,36
2/12/2015,15,53,13.5,40.4
3/12/2015,23,49,9.5,27.3
4/12/2015,24,57,8.1,22.4
5/12/2015,19,77,11.3,26.5
6/12/2015,15,96,10.7,23.9
7/12/2015,15,61,6.8,18.7
8/12/2015,23,49,9.5,32.6
9/12/2015,21,104,12.8,26.4
10/12/2015,17,90,16.3,36.9
11/12/2015,19,84,19.2,50.2
12/12/2015,9,53,14.1,45.1
13/12/2015,11,67,8.5,29.8
14/12/2015,30,108,21.6,42.4
15/12/2015,32,94,13.4,37.2
16/12/2015,28,59,15,24.5
17/12/2015,28,77,8.8,25.2
18/12/2015,30,102,11.6,23.4
19/12/2015,34,114,19.8,33.4
20/12/2015,19,132,31.6,52.4
21/12/2015,28,67,18.2,38.5
22/12/2015,19,27,8.3,17.9
23/12/2015,13,33,7.8,22.4
24/12/2015,15,39,7.2,19
25/12/2015,9,47,7.4,15.4
26/12/2015,11,57,13.1,21.2
27/12/2015,9,41,15.7,23.8
28/12/2015,6,35,6.3,18.4
29/12/2015,13,51,5.9,12.4
30/12/2015,17,61,7.3,12.8
31/12/2015,15,65,10.3,20.2
1/01/2016,13,61,14,19.4
2/01/2016,11,61,10.7,19.7
3/01/2016,9,35,7.8,17.2
4/01/2016,13,33,10.4,20.7
5/01/2016,11,31,6.3,18.4
6/01/2016,9,31,5.9,15.3
7/01/2016,11,29,7.6,19
8/01/2016,13,57,9.9,24.8
9/01/2016,13,77,12.2,25.1
10/01/2016,19,79,11.4,23.6
11/01/2016,30,112,16.3,30.9
12/01/2016,34,94,17.5,35.5
13/01/2016,17,94,12.9,32.6
14/01/2016,24,116,17,35.5
15/01/2016,11,33,10.8,18.6
16/01/2016,8,33,5.9,16.9
17/01/2016,11,43,4.7,10.6
18/01/2016,13,59,4.3,15.7
19/01/2016,21,98,10.3,28.6
20/01/2016,30,112,11.2,38.5
21/01/2016,32,124,14.9,35.7
22/01/2016,21,63,11.3,21.7
23/01/2016,13,57,8.8,19.7
24/01/2016,9,49,21.7,41.1
25/01/2016,15,35,21.5,37.9
26/01/2016,9,47,8.2,16.1
27/01/2016,15,35,8.8,17.5
28/01/2016,17,80,9.4,21.3
29/01/2016,21,77,12.2,24.2
30/01/2016,17,82,8.6,20.4
31/01/2016,15,53,16.9,30.7
1/02/2016,24,61,8.3,18.1
2/02/2016,21,77,6.4,15.5
3/02/2016,23,118,9.9,26.7
4/02/2016,9,53,12,29.5
5/02/2016,9,37,8.9,25.3
6/02/2016,11,37,8.6,25.4
7/02/2016,15,49,6.5,21.5
8/02/2016,15,61,5.7,20
9/02/2016,15,61,14.1,28.9
10/02/2016,19,77,12,29.9
11/02/2016,15,63,6.4,22.8
12/02/2016,15,69,8.6,20.8
13/02/2016,17,80,6.7,23
14/02/2016,19,112,12.4,47.1
15/02/2016,15,80,13.8,38.5
16/02/2016,23,61,15.2,35.5
17/02/2016,19,63,8.7,26.4
18/02/2016,23,84,10.8,34.2
19/02/2016,23,84,11.1,38.5
20/02/2016,17,51,16.3,28.7
21/02/2016,15,47,8.2,16.6
22/02/2016,15,75,9.7,22.1
23/02/2016,17,77,7.7,25.9
24/02/2016,19,110,11.1,35.8
25/02/2016,32,124,15.3,35.2
26/02/2016,34,57,13.3,35.1
27/02/2016,13,53,8.8,26
28/02/2016,13,65,7.9,19.5
29/02/2016,17,49,7,23.9
1/03/2016,17,67,10.4,20.9
2/03/2016,17,90,8.9,31.3
3/03/2016,15,94,9.9,30.1
4/03/2016,13,55,9.4,23.6
5/03/2016,13,77,13.6,24.7
6/03/2016,11,65,6.1,22.6
7/03/2016,15,86,15.3,30.8
8/03/2016,19,63,16.1,26.3
9/03/2016,23,82,8.7,25.4
10/03/2016,28,86,16,41.7
11/03/2016,15,63,15.1,28.2
12/03/2016,13,100,14.6,23.5
13/03/2016,9,63,7.7,18.9
14/03/2016,19,77,11.5,35
15/03/2016,13,43,9.9,19.2
16/03/2016,13,49,8,14.9
17/03/2016,17,49,6,16
18/03/2016,15,47,16.9,16.5
19/03/2016,15,55,10.8,20.8
20/03/2016,9,47,9,16.9
21/03/2016,19,35,5.3,10.7
22/03/2016,15,37,5.3,11.1
23/03/2016,36,59,7.5,24.5
24/03/2016,34,90,10.6,25
25/03/2016,30,61,11.9,28.7
26/03/2016,17,88,12.8,24.2
27/03/2016,15,67,10.5,23.1
28/03/2016,11,65,7.5,23.2
29/03/2016,21,37,8.2,25.4
30/03/2016,30,63,15,21.8
31/03/2016,30,57,8.8,22.1
1/04/2016,24,80,11.6,33.4
2/04/2016,32,67,18.8,34.6
3/04/2016,21,57,10.7,30.7
4/04/2016,17,49,8.2,19.1
5/04/2016,24,80,22.4,36
6/04/2016,32,80,19,36.8
7/04/2016,23,43,14.4,43.8
8/04/2016,32,33,11.1,33.6
9/04/2016,26,75,12.7,22.7
10/04/2016,34,94,21.6,39.2
11/04/2016,34,67,23.7,37.2
12/04/2016,19,41,13.7,22
13/04/2016,24,49,10,22.6
14/04/2016,23,39,9.7,19.4
15/04/2016,28,69,8.3,25.6
16/04/2016,28,90,20.2,40.8
17/04/2016,13,57,20,33.1
18/04/2016,21,53,11.1,18.3
19/04/2016,26,55,9,16.7
20/04/2016,24,69,9.1,21.3
21/04/2016,36,69,12,24.7
22/04/2016,30,67,13.9,28.8
23/04/2016,21,43,8,17.6
24/04/2016,24,51,11.1,24.2
25/04/2016,23,61,9.7,20.5
26/04/2016,28,51,7.4,19.3
27/04/2016,26,51,8.9,18.9
28/04/2016,40,51,12.1,27.6
29/04/2016,41,55,27.9,46.7
30/04/2016,32,51,20.5,32.1
1/05/2016,17,51,17.1,13.4
2/05/2016,36,51,13.7,23.3
3/05/2016,30,57,10,21.4
4/05/2016,32,55,8.5,27.3
5/05/2016,43,63,12.3,28.7
6/05/2016,55,71,18.1,34.9
7/05/2016,49,114,100,124.7
8/05/2016,34,51,69.2,79.6
9/05/2016,28,37,66.8,71.5
10/05/2016,13,47,11.3,11
11/05/2016,24,49,9.6,17.7
12/05/2016,21,45,5.7,14.2
13/05/2016,40,59,11.6,21.9
14/05/2016,43,67,18.5,28.3
15/05/2016,41,49,20.9,26.5
16/05/2016,36,63,15.3,31.5
17/05/2016,32,61,15.3,25.9
18/05/2016,40,45,14.6,35.3
19/05/2016,30,65,58.7,82.9
20/05/2016,40,55,26.9,36.9
21/05/2016,40,57,23.3,40
22/05/2016,40,88,56.8,77.7
23/05/2016,38,57,48.4,52.7
24/05/2016,30,53,15.4,29.8
25/05/2016,49,49,25.7,44.8
26/05/2016,45,47,25.1,37.9
27/05/2016,19,53,6.7,18
28/05/2016,24,41,8,17.3
29/05/2016,24,51,9,13
30/05/2016,41,51,16.1,25.4
31/05/2016,36,39,15.3,21.2
1/06/2016,36,41,11.8,14.1
2/06/2016,28,49,11.5,14.5
3/06/2016,30,37,7.2,14.9
4/06/2016,23,49,7.7,16.2
5/06/2016,8,53,6.6,14.9
6/06/2016,17,47,6.8,8.8
7/06/2016,24,49,6.3,11.5
8/06/2016,32,47,7.9,14.1
9/06/2016,19,53,7,10
10/06/2016,28,43,10.9,16
11/06/2016,21,51,11.5,9.6
12/06/2016,34,61,26.8,28.2
13/06/2016,32,55,27.3,26.7
14/06/2016,41,47,20.8,27.5
15/06/2016,43,47,16.2,27.1
16/06/2016,36,45,18.5,24
17/06/2016,32,27,14,19.8
18/06/2016,21,33,10.3,14.7
19/06/2016,17,35,9.3,11
20/06/2016,23,43,8.1,8.2
21/06/2016,15,49,5.9,8.3
22/06/2016,21,49,5,10.5
23/06/2016,30,45,7,16
24/06/2016,23,55,4.9,11.8
25/06/2016,21,55,8.2,12.1
26/06/2016,36,47,22.9,28.1
27/06/2016,32,35,23.8,24.7
28/06/2016,30,45,10.3,15
29/06/2016,47,41,24.7,29
30/06/2016,38,31,23.7,22.7
1/07/2016,28,49,7,12.1
2/07/2016,26,53,11.3,15.6
3/07/2016,36,53,22.4,23.2
4/07/2016,38,29,24.7,35
5/07/2016,32,37,27.2,30.1
6/07/2016,13,47,4.1,7.8
7/07/2016,13,51,6.4,12.1
8/07/2016,30,39,7.2,12.5
9/07/2016,26,51,7.8,14.4
10/07/2016,24,55,11.6,18.2
11/07/2016,19,49,11.6,15.5
12/07/2016,19,57,8.9,12.2
13/07/2016,15,57,6,13.8
14/07/2016,30,49,9.9,21.9
15/07/2016,47,43,19.4,32
16/07/2016,40,49,20.6,28.2
17/07/2016,28,47,15.6,22.8
18/07/2016,28,43,15.2,13.6
19/07/2016,36,39,12.2,21.8
20/07/2016,28,31,11.6,19.2
21/07/2016,32,45,11.6,14.5
22/07/2016,23,43,11.5,10
23/07/2016,8,59,8.1,9.5
24/07/2016,21,53,10,16.9
25/07/2016,21,53,8.1,10.8
26/07/2016,24,53,8.2,15.3
27/07/2016,23,51,8.5,12.5
28/07/2016,26,45,8,15.4
29/07/2016,26,43,7.2,16.4
30/07/2016,34,51,15.7,24.6
31/07/2016,32,49,18.8,23.9
1/08/2016,32,20,20.9,27.9
2/08/2016,24,41,20.8,25.5
3/08/2016,17,51,6,14
4/08/2016,15,55,6,13.9
5/08/2016,26,47,6.5,11.7
6/08/2016,28,49,12.8,19.4
7/08/2016,24,57,16,19.7
8/08/2016,41,57,16.2,24.7
9/08/2016,40,41,19.8,25.8
10/08/2016,24,57,13.3,17.3
11/08/2016,30,57,13.6,19.4
12/08/2016,32,57,18.4,19.5
13/08/2016,26,55,14.7,18.2
14/08/2016,32,57,16.2,21.5
15/08/2016,34,57,15.3,28.8
16/08/2016,41,59,13.2,29.2
17/08/2016,38,61,17.8,26
18/08/2016,36,63,13.8,26.1
19/08/2016,34,67,13.7,25.7
20/08/2016,15,55,7.9,12
21/08/2016,30,57,14.2,17.6
22/08/2016,34,29,13.3,21.9
23/08/2016,24,49,10,14.2
24/08/2016,21,51,6.3,11.5
25/08/2016,26,51,7.3,13.6
26/08/2016,24,59,9.4,16
27/08/2016,26,61,12.9,16.7
28/08/2016,32,55,17.2,21.3
29/08/2016,38,47,18.1,21.3
30/08/2016,41,53,14.3,27.6
31/08/2016,30,53,15.9,25.5
1/09/2016,24,55,9.6,17.9
2/09/2016,30,29,8.2,12.8
3/09/2016,24,49,10.3,9.2
4/09/2016,19,55,8.5,10.9
5/09/2016,36,55,7.9,19.7
6/09/2016,40,65,11.3,27.5
7/09/2016,34,71,12,27.1
8/09/2016,26,65,9.4,24.5
9/09/2016,24,77,13.5,30.6
10/09/2016,17,55,11.7,22.2
11/09/2016,28,61,7.3,16.4
12/09/2016,28,67,8.7,19.4
13/09/2016,34,59,9.9,21.8
14/09/2016,32,59,10.8,18.2
15/09/2016,15,53,11.5,11.3
16/09/2016,30,53,7.9,14.3
17/09/2016,30,57,8.2,33.1
18/09/2016,26,26,11.5,16.6
19/09/2016,19,51,11.8,10.7
20/09/2016,28,55,7.6,17.3
21/09/2016,34,43,8.9,20
22/09/2016,19,43,8.8,11.9
23/09/2016,19,57,6.1,17.8
24/09/2016,21,69,6.9,14.8
25/09/2016,23,51,9.2,13.6
26/09/2016,19,59,8.4,12.8
27/09/2016,19,59,7,16.1
28/09/2016,32,65,7.6,15.3
29/09/2016,32,59,11.1,19.8
30/09/2016,9,47,4.7,20.1
1/10/2016,15,53,6,9.8
2/10/2016,19,67,8.1,17.5
3/10/2016,13,61,8.5,14.4
4/10/2016,15,61,6.1,18.4
5/10/2016,15,55,7.5,14
6/10/2016,26,63,8.1,23.7
7/10/2016,24,65,7,23.5
8/10/2016,19,59,12.3,38.7
9/10/2016,17,69,8.3,24.8
10/10/2016,23,75,9.9,26.5
11/10/2016,11,73,6.3,14.9
12/10/2016,24,59,7.1,14.9
13/10/2016,17,53,7.5,19.7
14/10/2016,26,67,8.5,21
15/10/2016,26,86,20.6,33.6
16/10/2016,26,69,25.1,33.9
17/10/2016,19,59,8.1,23.1
18/10/2016,21,55,6.8,12.9
19/10/2016,19,57,6,18.5
20/10/2016,24,63,9,53.9
21/10/2016,24,73,24.2,43.8
22/10/2016,15,53,11.1,11.2
23/10/2016,8,51,6.6,18.2
24/10/2016,30,57,6.8,20.5
25/10/2016,30,75,9.6,23.4
26/10/2016,30,73,10.9,22.8
27/10/2016,24,59,10.1,35
28/10/2016,19,39,6.9,23
29/10/2016,15,69,8.4,21.8
30/10/2016,11,73,9.6,21.1
31/10/2016,19,53,17.8,19.6
1/11/2016,28,73,10.3,27.3
2/11/2016,30,57,10.9,28.6
3/11/2016,28,75,9.6,30.5
4/11/2016,24,63,10.5,23.8
5/11/2016,17,55,9.9,34.1
6/11/2016,9,57,9.7,21.3
7/11/2016,34,79,16,33.6
8/11/2016,34,67,15.1,51
9/11/2016,19,51,8.9,21
10/11/2016,19,90,8.9,18.8
11/11/2016,17,73,8.9,22.7
12/11/2016,13,94,13.7,17.6
13/11/2016,21,67,7.8,18.3
14/11/2016,9,47,7,21.4
15/11/2016,21,57,7.5,20.2
16/11/2016,24,61,8.3,24.1
17/11/2016,21,65,7.4,24
18/11/2016,36,100,11,26.8
19/11/2016,40,69,15.8,39.8
20/11/2016,13,80,13.6,38.3
21/11/2016,28,100,16.4,32.8
22/11/2016,30,110,17.3,33.7
23/11/2016,13,94,15.2,42.5
24/11/2016,13,51,11.3,20.5
25/11/2016,17,67,6.9,26
26/11/2016,17,69,9.5,35.9
27/11/2016,6,55,10.8,34.4
28/11/2016,26,84,16.7,37.4
29/11/2016,24,71,13.7,33
30/11/2016,17,80,9.4,26.7
1/12/2016,45,96,12.6,27.5
2/12/2016,47,92,12.1,43.3
3/12/2016,8,77,11.4,34
4/12/2016,15,96,13.1,34.3
5/12/2016,24,128,18.7,38.8
6/12/2016,36,59,14.2,27.3
7/12/2016,19,63,12.9,24.7
8/12/2016,17,96,10.6,27.4
9/12/2016,9,63,16.4,26.5
10/12/2016,21,63,8.8,30.6
11/12/2016,8,71,10,29.8
12/12/2016,23,94,12.1,34.6
13/12/2016,36,90,14.7,33.1
14/12/2016,32,80,12.3,44.9
15/12/2016,13,35,10.7,29.9
16/12/2016,21,31,5.5,13.2
17/12/2016,19,71,14.5,42.6
18/12/2016,6,45,13.5,47.4
19/12/2016,15,57,6.7,19.3
20/12/2016,36,82,12.5,28.9
21/12/2016,24,71,15.2,33.1
22/12/2016,9,47,9.9,25.7
23/12/2016,13,67,7.5,20.9
24/12/2016,15,90,11.8,27.4
25/12/2016,15,77,9,21
26/12/2016,15,79,9.8,23.6
27/12/2016,17,84,14.5,30.6
28/12/2016,21,104,12.4,26.2
29/12/2016,24,116,12.5,27.3
30/12/2016,30,106,13.4,29.2
31/12/2016,17,80,12.1,28.1
1/01/2017,15,73,10.5,24.6
2/01/2017,11,49,11.2,22.1
3/01/2017,8,41,6.5,20.8
4/01/2017,11,39,5.2,16.8
5/01/2017,11,31,5.6,14.7
6/01/2017,13,33,6.1,16.2
7/01/2017,13,59,5.1,17.3
8/01/2017,15,88,9.7,27.3
9/01/2017,24,114,13.1,38.7
10/01/2017,28,92,10.6,28.2
11/01/2017,36,96,13.4,54.7
12/01/2017,9,73,11.5,26.6
13/01/2017,30,90,13.2,43
14/01/2017,28,69,14.3,42.9
15/01/2017,6,53,12.6,35.7
16/01/2017,19,77,12.5,33.7
17/01/2017,24,128,11.7,33.5
18/01/2017,30,82,13.6,46.1
19/01/2017,13,41,10.4,29.4
20/01/2017,15,61,13.4,34.5
21/01/2017,8,67,14.9,25.9
22/01/2017,6,69,7.9,25.5
23/01/2017,21,110,11.9,29.7
24/01/2017,26,77,15.7,31.8
25/01/2017,19,37,13.7,38.4
26/01/2017,19,49,10.3,27
27/01/2017,9,57,12.4,28.4
28/01/2017,17,100,11.3,29.3
29/01/2017,19,79,12.8,28.6
30/01/2017,28,108,15.8,38.3
31/01/2017,38,84,13.2,55.3
1/02/2017,26,39,8.5,20.9
2/02/2017,26,61,13.5,33.8
3/02/2017,17,45,8.6,26.6
4/02/2017,17,98,12.6,28.1
5/02/2017,26,98,12.1,28.2
6/02/2017,32,118,14.5,42.5
7/02/2017,13,57,6.2,12.1
8/02/2017,11,47,4.8,18.3
9/02/2017,24,75,7.5,26.7
10/02/2017,32,149,12,51.4
11/02/2017,15,151,17.9,58.7
12/02/2017,11,106,13.8,27
13/02/2017,23,73,15.8,29.1
14/02/2017,21,39,5.8,24.1
15/02/2017,21,73,8,24.3
16/02/2017,24,116,14.2,34.1
17/02/2017,28,98,15.7,42.3
18/02/2017,23,82,11.9,28.9
19/02/2017,11,75,10,27.3
20/02/2017,26,55,13.2,21.5
21/02/2017,28,75,7.5,25.5
22/02/2017,26,82,7.6,30.7
23/02/2017,23,116,11.8,36.7
24/02/2017,26,69,12.8,40.1
25/02/2017,11,37,8.8,17.3
26/02/2017,11,41,11.3,23.6
27/02/2017,17,41,6.8,20.5
28/02/2017,19,39,8.5,18.3
1/03/2017,17,37,5.9,16.7
2/03/2017,19,59,5.2,16.3
3/03/2017,17,35,5.9,12.9
4/03/2017,9,37,5.4,14.5
5/03/2017,6,41,7.3,11.5
6/03/2017,13,43,9.3,24.9
7/03/2017,15,39,11.5,24.3
8/03/2017,15,45,12.5,22.3
9/03/2017,17,43,17.3,27.5
10/03/2017,17,47,8.2,24
11/03/2017,19,65,9,21.4
12/03/2017,21,102,14.5,30
13/03/2017,28,73,12.5,44.4
14/03/2017,17,39,7.6,24.1
15/03/2017,19,37,7.8,24.1
16/03/2017,15,39,6.1,23.7
17/03/2017,8,47,8.6,25.5
18/03/2017,6,47,7,24
19/03/2017,6,55,6.6,21.8
20/03/2017,17,59,11.8,26.1
21/03/2017,23,45,7.9,24.6
22/03/2017,26,75,7.4,17.7
23/03/2017,17,35,5.5,10.5
24/03/2017,21,41,4.1,16.1
25/03/2017,19,49,8.2,21.8
26/03/2017,19,86,7.8,22.4
27/03/2017,19,67,8.3,22.5
28/03/2017,21,47,8.8,32.4
29/03/2017,32,94,14.6,33.5
30/03/2017,28,43,13.6,30.6
31/03/2017,17,51,6.2,17.8
1/04/2017,17,65,7.7,19.4
2/04/2017,8,49,8,16.6
3/04/2017,17,37,5.2,11.6
4/04/2017,19,39,4.3,13.7
5/04/2017,24,43,5.6,14.9
6/04/2017,30,47,6.8,18.7
7/04/2017,28,51,7.6,21.1
8/04/2017,28,53,7.8,16.8
9/04/2017,19,57,9.7,23.8
10/04/2017,24,41,9.2,57.6
11/04/2017,24,51,6.2,16.3
12/04/2017,19,37,4.8,14
13/04/2017,24,49,5.5,17
14/04/2017,26,57,9.1,18.8
15/04/2017,24,73,11.7,25.5
16/04/2017,24,71,14.9,23.7
17/04/2017,28,67,11,23
18/04/2017,28,61,10.9,26.4
19/04/2017,26,49,7.6,20.1
20/04/2017,32,51,7.4,18
21/04/2017,28,45,8.6,19.6
22/04/2017,30,47,11.3,23.1
23/04/2017,26,77,12.2,28.3
24/04/2017,30,77,12.4,24.2
25/04/2017,23,49,12.2,19.6
26/04/2017,23,53,6.5,18.6
27/04/2017,19,49,5.6,15.1
28/04/2017,38,53,9.8,21.5
29/04/2017,34,57,10.7,19.7
30/04/2017,28,53,10.1,18.7
1/05/2017,34,55,9.3,18.6
2/05/2017,34,49,8.8,23.5
3/05/2017,21,47,9.8,23
4/05/2017,36,41,7.9,17.5
5/05/2017,38,51,9.4,20.4
6/05/2017,34,57,12.7,21.8
7/05/2017,30,61,12.5,21.1
8/05/2017,36,59,9.2,21
9/05/2017,34,53,10.1,22.8
10/05/2017,36,51,10.8,22.8
11/05/2017,40,61,30.6,49.1
12/05/2017,34,45,31,39.1
13/05/2017,30,51,14.4,29.1
14/05/2017,26,51,11.6,17.6
15/05/2017,32,55,8.4,16.3
16/05/2017,38,49,10,21.8
17/05/2017,45,45,14,28.4
18/05/2017,40,49,16.1,33.2
19/05/2017,30,27,8.9,25.1
20/05/2017,30,49,9.9,17.8
21/05/2017,24,59,10.4,17.3
22/05/2017,36,53,10.9,20.9
23/05/2017,36,55,12.5,22.4
24/05/2017,24,51,11.6,16.8
25/05/2017,40,45,10,21.2
26/05/2017,36,47,11.9,18.6
27/05/2017,30,51,14.9,20.4
28/05/2017,23,51,16.7,17.1
29/05/2017,24,51,6.3,12
30/05/2017,23,47,9.4,16.5
31/05/2017,24,51,9.7,16.4
1/06/2017,34,53,9.5,17.4
2/06/2017,28,49,8.6,18.6
3/06/2017,19,47,8.5,14.9
4/06/2017,30,53,10.4,19.4
5/06/2017,41,49,16.2,27.1
6/06/2017,32,47,15.7,19.2
7/06/2017,17,51,4.3,10.6
8/06/2017,26,47,7.1,15.8
9/06/2017,26,49,6.9,13.4
10/06/2017,19,49,6,11.8
11/06/2017,26,41,15.1,17.5
12/06/2017,21,45,16.2,17
13/06/2017,28,47,9.7,19.1
14/06/2017,38,43,10.5,19
15/06/2017,38,26,15.1,25.3
16/06/2017,30,24,13.8,24.4
17/06/2017,26,43,12.8,20.7
18/06/2017,19,51,13.5,18.4
19/06/2017,26,51,9.8,18.1
20/06/2017,40,47,17.9,24.5
21/06/2017,34,47,18.6,21.4
22/06/2017,41,49,13.4,23.9
23/06/2017,34,26,20.5,25.7
24/06/2017,34,51,20,24.8
25/06/2017,30,55,19.4,19.5
26/06/2017,41,51,14.2,24
27/06/2017,38,26,18.1,33.1
28/06/2017,32,10,19.4,29.5
29/06/2017,30,37,19.5,19.3
30/06/2017,40,53,10.4,20.9
1/07/2017,36,57,19.9,25.2
2/07/2017,38,53,20.9,29.8
3/07/2017,34,16,21.9,24.6
4/07/2017,30,53,18.9,22.7
5/07/2017,30,53,9.3,15.8
6/07/2017,40,49,15.4,22.3
7/07/2017,45,53,16.1,28.4
8/07/2017,38,53,16.8,23.1
9/07/2017,32,55,17.2,20.4
10/07/2017,32,53,14.9,20.6
11/07/2017,32,55,10.9,46.2
12/07/2017,40,49,11.9,17.1
13/07/2017,38,51,11.9,21.4
14/07/2017,32,43,12.1,24.2
15/07/2017,28,59,10.5,20.2
16/07/2017,34,63,17.4,24.7
17/07/2017,43,41,17.1,27.9
18/07/2017,30,55,15.8,23
19/07/2017,28,55,6.4,16.8
20/07/2017,32,57,7.2,22.2
21/07/2017,41,63,11.2,22.7
22/07/2017,45,53,30.3,38.7
23/07/2017,40,61,31,33.8
24/07/2017,38,61,9.2,32.1
25/07/2017,47,57,13.2,31.9
26/07/2017,28,61,12.2,32.1
27/07/2017,40,55,13,24.2
28/07/2017,32,61,12.2,23.9
29/07/2017,40,63,25.1,37
30/07/2017,36,61,25.3,31.9
31/07/2017,40,43,8.3,24.9
1/08/2017,36,57,8.9,18.6
2/08/2017,34,61,8.9,16.7
3/08/2017,30,51,7.8,17.5
4/08/2017,24,51,8.1,7.8
5/08/2017,23,63,10,13.9
6/08/2017,21,65,10.7,13.6
7/08/2017,26,63,6.6,14.7
8/08/2017,28,61,5.9,10.3
9/08/2017,43,59,14.9,24.2
10/08/2017,40,57,16,19.5
11/08/2017,26,59,6.3,21.8
12/08/2017,17,59,7.5,17.9
13/08/2017,34,63,11.5,19.9
14/08/2017,47,67,70.4,84.5
15/08/2017,38,33,27.2,41.1
16/08/2017,23,63,12.4,31
17/08/2017,36,65,8,18.2
18/08/2017,11,59,5.1,20.9
